id,abstract,category
21982,"This paper deals with nonparametric maximum likelihood estimation for Gaussian locally stationary processes. Our nonparametric MLE is constructed by minimizing a frequency domain likelihood over a class of functions. The asymptotic behavior of the resulting estimator is studied. The results depend on the richness of the class of functions. Both sieve estimation and global estimation are considered. Our results apply, in particular, to estimation under shape constraints. As an example, autoregressive model fitting with a monotonic variance function is discussed in detail, including algorithmic considerations. A key technical tool is the time-varying empirical spectral process indexed by functions. For this process, a Bernstein-type exponential inequality and a central limit theorem are derived. These results for empirical spectral processes are of independent interest.",stat
75269,"The sufficient-component cause framework assumes the existence of sets of sufficient causes that bring about an event. For a binary outcome and an arbitrary number of binary causes any set of potential outcomes can be replicated by positing a set of sufficient causes; typically this representation is not unique. A sufficient cause interaction is said to be present if within all representations there exists a sufficient cause in which two or more particular causes are all present. A singular interaction is said to be present if for some subset of individuals there is a unique minimal sufficient cause. Empirical and counterfactual conditions are given for sufficient cause interactions and singular interactions between an arbitrary number of causes. Conditions are given for cases in which none, some or all of a given set of causes affect the outcome monotonically. The relations between these results, interactions in linear statistical models and Pearl's probability of causation are discussed.",stat
51349,"Whether turbulence intermittencies shall be described by a log-Poisson, a log-stable pdf or other distributions is still debated nowadays. In this paper, a bridge between polymer physics, self-avoiding walk and random vortex stretching is established which may help in getting a new insight on this topics. Actually a very simple relationship between stability index of the stable law and the well known Flory exponent stemming from polymer physics is established. Moreover the scaling of turbulence intermittencies with Reynolds number is also obtained and the overall picture is very close to Tennekes' simple model for the fine scale structure of turbulence [Phys. Fluids, 11, 3 (1968)] : vortex tubes of Kolmogorov length width are bend by bigger vortices of Taylor length scale. This thus results in both a simple and sound model with no fitting parameter needed.",physics
80594,"We continue the investigation of the Levy processes on a q-deformed full Fock space started in a previous paper. First, we show that the vacuum vector is cyclic and separating for the algebra generated by such a process. Next, we describe a chaotic representation property in terms of multiple integrals with respect to diagonal measures, in the style of Nualart and Schoutens. We define stochastic integration with respect to these processes, and calculate their combinatorial stochastic measures. Finally, we show that they generate infinite von Neumann algebras.",math
57168,"In recent years, algebras and modules of differential operators have been extensively studied. Equivariant quantization and dequantization establish a tight link between invariant operators connecting modules of differential operators on tensor densities, and module morphisms that connect the corresponding dequantized spaces. In this paper, we investigate dequantized differential operators as modules over a Lie subalgebra of vector fields that preserve an additional structure. More precisely, we take an interest in invariant operators between dequantized spaces, viewed as modules over the Lie subalgebra of infinitesimal contact or projective contact transformations. The principal symbols of these invariant operators are invariant tensor fields. We first provide full description of the algebras of such affine-contact- and contact-invariant tensor fields. These characterizations allow showing that the algebra of projective-contact-invariant operators between dequantized spaces implemented by the same density weight, is generated by the vertical cotangent lift of the contact form and a generalized contact Hamiltonian. As an application, we prove a second key-result, which asserts that the Casimir operator of the Lie algebra of infinitesimal projective contact transformations, is diagonal. Eventually, this upshot entails that invariant operators between spaces induced by different density weights, are made up by a small number of building bricks that force the parameters of the source and target spaces to verify Diophantine-type equations.",math
33972,"Several mathematical formulae are used nowadays in order to compute a magnetic torque. We demonstrate that its more general expression is the vectorial product of the current density with the vector potential. We associate this Larmor's torque with Amp\`{e}re's force and more specifically with Helmholtz mechanical tension, which is at the origin of the longitudinal stresses in ""open"" circuits carrying current. We show that Amp\`{e}re's force enters into the realm of Newtonian Electrodynamics and we explain the absence of contradiction with special relativity. Hence, we provide for the first time a theoretical basis for the numerous experiments, which claimed to have demonstrated the existence of the longitudinal mechanical tension starting with the historical Amp\`{e}re's hairpin demonstration and the more modern ones of the Graneaus and of Saumont.",physics
65702,"Ontology Learning has been the subject of intensive study for the past decade. Researchers in this field have been motivated by the possibility of automatically building a knowledge base on top of text documents so as to support reasoning based knowledge extraction. While most works in this field have been primarily statistical (known as light-weight Ontology Learning) not much attempt has been made in axiomatic Ontology Learning (called heavy-weight Ontology Learning) from Natural Language text documents. Heavy-weight Ontology Learning supports more precise formal logic-based reasoning when compared to statistical ontology learning. In this paper we have proposed a sound Ontology Learning tool DLOL_(IS-A) that maps English language IS-A sentences into their equivalent Description Logic (DL) expressions in order to automatically generate a consistent pair of T-box and A-box thereby forming both regular (definitional form) and generalized (axiomatic form) DL ontology. The current scope of the paper is strictly limited to IS-A sentences that exclude the possible structures of: (i) implicative IS-A sentences, and (ii) ""Wh"" IS-A questions. Other linguistic nuances that arise out of pragmatics and epistemic of IS-A sentences are beyond the scope of this present work. We have adopted Gold Standard based Ontology Learning evaluation on chosen IS-A rich Wikipedia documents.",cs
41728,"We describe Dr.Fill, a program that solves American-style crossword puzzles. From a technical perspective, Dr.Fill works by converting crosswords to weighted CSPs, and then using a variety of novel techniques to find a solution. These techniques include generally applicable heuristics for variable and value selection, a variant of limited discrepancy search, and postprocessing and partitioning ideas. Branch and bound is not used, as it was incompatible with postprocessing and was determined experimentally to be of little practical value. Dr.Fillls performance on crosswords from the American Crossword Puzzle Tournament suggests that it ranks among the top fifty or so crossword solvers in the world.",cs
64058,A trivial bundle of regular connected invariant manifolds of a completely integrable Hamiltonian system can be provided with action-angle coordinates.,math
25779,"Universe structure emerges in the unreduced, complex-dynamic interaction process with the simplest initial configuration (two attracting homogeneous fields). The unreduced interaction analysis, avoiding any perturbative model, gives intrinsically creative cosmology describing the real, explicitly emerging world structure with dynamic randomness on each scale. Without imposing any postulates or additional entities, we obtain physically real, three-dimensional space, irreversibly flowing time, elementary particles with their detailed structure and intrinsic properties, causally complete and unified version of quantum and relativistic behaviour, the origin and number of naturally unified fundamental forces, classical behaviour emergence in a closed system, and true quantum chaos. Major problems of standard cosmology and astrophysics are consistently solved in this extended picture, including those of quantum cosmology and gravity, entropy growth and time arrow, ""hierarchy"" of elementary particles (Planckian unit values), ""anthropic"" difficulties, Big Bang contradictions, and ""missing"" (""dark"") mass and energy. Universality of the proposed theory is explicitly expressed by the symmetry (conservation) of dynamic complexity providing the unified, irregular, but exact (never ""broken"") Order of the World that underlies all universe structures, phenomena, and laws.",physics
68992,"ECH (embedded contact homology) capacities give obstructions to symplectically embedding one four-dimensional symplectic manifold with boundary into another. These obstructions are known to be sharp when the domain and target are ellipsoids (proved by McDuff), and more generally when the domain is a ""concave toric domain"" and the target is a ""convex toric domain"" (proved by Cristofaro-Gardiner). However ECH capacities often do not give sharp obstructions, for example in many cases when the domain is a polydisk. This paper uses more refined information from ECH to give stronger symplectic embedding obstructions when the domain is a polydisk, or more generally a convex toric domain. We use these new obstructions to reprove a result of Hind-Lisi on symplectic embeddings of a polydisk into a ball, and generalize this to obstruct some symplectic embeddings of a polydisk into an ellipsoid. We also obtain a new obstruction to symplectically embedding one polydisk into another, in particular proving the four-dimensional case of a conjecture of Schlenk.",math
24473,"Logic programs are now used as a representation of object-oriented source code in academic prototypes for about a decade. This representation allows a clear and concise implementation of analyses of the object-oriented source code. The full potential of this approach is far from being explored. In this paper, we report about an application of the well-established theory of update propagation within logic programs. Given the representation of the object-oriented code as facts in a logic program, a change to the code corresponds to an update of these facts. We demonstrate how update propagation provides a generic way to generate incremental versions of such analyses.",cs
56662,"In growing numbers, scholars are integrating social media tools like blogs, Twitter, and Mendeley into their professional communications. The online, public nature of these tools exposes and reifies scholarly processes once hidden and ephemeral. Metrics based on this activities could inform broader, faster measures of impact, complementing traditional citation metrics. This study explores the properties of these social media-based metrics or ""altmetrics"", sampling 24,331 articles published by the Public Library of Science.   We find that that different indicators vary greatly in activity. Around 5% of sampled articles are cited in Wikipedia, while close to 80% have been included in at least one Mendeley library. There is, however, an encouraging diversity; a quarter of articles have nonzero data from five or more different sources. Correlation and factor analysis suggest citation and altmetrics indicators track related but distinct impacts, with neither able to describe the complete picture of scholarly use alone. There are moderate correlations between Mendeley and Web of Science citation, but many altmetric indicators seem to measure impact mostly orthogonal to citation. Articles cluster in ways that suggest five different impact ""flavors"", capturing impacts of different types on different audiences; for instance, some articles may be heavily read and saved by scholars but seldom cited. Together, these findings encourage more research into altmetrics as complements to traditional citation measures.",cs
14050,This paper provides an effective uniform rate of metastability (in the sense of Tao) on the strong convergence of Halpern iterations of nonexpansive mappings in CAT(0) spaces. The extraction of this rate from an ineffective proof due to Saejung is an instance of the general proof mining program which uses tools from mathematical logic to uncover hidden computational content from proofs. This methodology is applied here for the first time to a proof that uses Banach limits and hence makes a substantial reference to the axiom of choice.,math
41941,"We show that any infinite order element $g$ of a virtually cyclic hyperbolically embedded subgroup of a group $G$ is Morse, that is to say any quasi-geodesic connecting points in the cyclic group $C$ generated by $g$ stays close to $C$. This answers a question of Dahmani-Guirardel-Osin. What is more, we show that hyperbolically embedded subgroups are quasi-convex.   Finally, we give a definition of what it means for a collection of subspaces of a metric space to be hyperbolically embedded and we show that axes of pseudo-Anosovs are hyperbolically embedded in Teichm\""uller space endowed with the Weil-Petersson metric.",math
46352,"The divergence of the harmonic series is proved by direct comparison with a series whose nth partial sum telescopes to the natural logarithm of n. The key idea is to apply the classical inequality x>=log(1+x) (valid for x>-1) with x=1/k and sum over k, 1<=k<=n-1.",math
69945,"The problem of determination of the maximum of second harmonic generation in the potential well containing a rectangular barrier is considered. It is shown that, in general, the problem of finding the ensemble of structures with equidistant first three levels has two types of solutions.  For the first type the second and third energy levels are located above a rectangular barrier, and for the second type the third level is located above the barrier only. It is also shown, that generation corresponding to the second type of solution always is less than generation for the first one. Taking into account the effective mass changes the problem of finding the generation maximum for a finite depth well is exactly solved.",physics
75420,"The famous twin paradox of the Special Theory of Relativity by Einstein (1905) is revisited and revised. This paradox is not a paradox in the true sense of a paradox but a reflection of a misunderstanding of the problem and the Principle of Relativity. The currently accepted solution to this takes into account the accelerations and deceleration of the traveling twin thus introducing an asymmetry that solves the paradox. We argue here that, with the acceleration and deceleration neglected, the problem is asymmetric hence leading to the same conclusion that the traveling twin will age less than the stay at home. We introduce a symmetric twin paradox whose solution can not be found within the currently accepted provinces of the STR if one adopts the currently accepted philosophy of the STR namely that it is impossible for an inertial observer to determine their state of motion. To resolve this, we present (in our modest view) a simple and convincing argument that leads us to conclude that it must be possible for an inertial observer to determine their own state of motion. With this, we are able to solve the symmetric twin paradox. The fact that it is possible for an inertial observer to determine their state of motion -- brings us back to the long rejected idea of an all pervading and permeating medium -- the Aether, namely the Lorentz luminiferous Aether. An experiment capable of validating or invalidating this claim is suggested.",physics
38873,"We prove that all elements of infinite order in $Out(F_n)$ have positive translation lengths; moreover, they are bounded away from zero. Consequences include a new proof that solvable subgroups of $Out(F_n)$ are finitely generated and virtually abelian and the new result that such subgroups are quasi-convex.",math
24196,"Let f be a transcendental meromorphic function. Suppose that the finite part of the postsingular set of f is bounded, that f has no recurrent critical points or wandering domains, and that the degree of pre-poles of f is uniformly bounded. Then we show that f supports no invariant line fields on its Julia set.   We prove this by generalizing two results about rational functions to the transcendental setting: a theorem of Mane about the branching of iterated preimages of disks, and a theorem of McMullen regarding absence of invariant line fields for ""measurably transitive"" functions. Both our theorems extend results previously obtained by Graczyk, Kotus and Swiatek.",math
1638,"We give answer to an open problem regarding consistency of the maximum likelihood estimators (MLEs) in generalized linear mixed models (GLMMs) involving crossed random effects. The solution to the open problem introduces an interesting, nonstandard approach to proving consistency of the MLEs in cases of dependent observations. Using the new technique, we extend the results to MLEs under a general GLMM. An example is used to further illustrate the technique.",stat
56478,"The establishment of trust relationships to a computing platform relies on validation processes. Validation allows an external entity to build trust in the expected behaviour of the platform based on provided evidence of the platform's configuration. In a process like remote attestation, the 'trusted' platform submits verification data created during a start up process. These data consist of hardware-protected values of platform configuration registers, containing nested measurement values, e.g., hash values, of loaded or started components. Commonly, the register values are created in linear order by a hardware-secured operation. Fine-grained diagnosis of components, based on the linear order of verification data and associated measurement logs, is not optimal. We propose a method to use tree-formed verification data to validate a platform. Component measurement values represent leaves, and protected registers represent roots of a hash tree. We describe the basic mechanism of validating a platform using tree-formed measurement logs and root registers and show an logarithmic speed-up for the search of faults. Secure creation of a tree is possible using a limited number of hardware-protected registers and a single protected operation. In this way, the security of tree-formed verification data is maintained.",cs
38601,"Reflectance spectrometry is a fast and reliable method for the characterisation of human skin if the spectra are analysed with respect to a physical model describing the optical properties of human skin. For a field study performed at the Institute of Legal Medicine and the Freiburg Materials Research Center of the University of Freiburg an electronic laboratory notebook has been developed, which assists in the recording, management, and analysis of reflectance spectra. The core of the electronic laboratory notebook is a MySQL database. It is filled with primary data via a web interface programmed in Java, which also enables the user to browse the database and access the results of data analysis. These are carried out by Matlab, Tcl and   Python scripts, which retrieve the primary data from the electronic laboratory notebook, perform the analysis, and store the results in the database for further usage.",cs
60339,"We present a mixed analog-digital spectrum sensing method that is especially suited to the typical wideband setting of cognitive radio (CR). The advantages of our system with respect to current architectures are threefold. First, our analog front-end is fixed and does not involve scanning hardware. Second, both the analog-to-digital conversion (ADC) and the digital signal processing (DSP) rates are substantially below Nyquist. Finally, the sensing resources are shared with the reception path of the CR, so that the lowrate streaming samples can be used for communication purposes of the device, besides the sensing functionality they provide. Combining these advantages leads to a real time map of the spectrum with minimal use of mobile resources. Our approach is based on the modulated wideband converter (MWC) system, which samples sparse wideband inputs at sub-Nyquist rates. We report on results of hardware experiments, conducted on an MWC prototype circuit, which affirm fast and accurate spectrum sensing in parallel to CR communication.",cs
4568,"We address discrete-marks survival analysis, also known as categorical sieve analysis, for a setting of a randomized placebo-controlled treatment intervention to prevent infection by a pathogen to which multiple exposures are possible, with a finite number of types of ""failure"". In particular, we address the case of interventions that are partially efficacious due to a combination of failure-type-dependent efficacy and subject-dependent efficacy, for an intervention that is ""non-leaky"" (where ""leaky"" interventions are those for which each exposure event has a chance of resulting in a ""failure"" outcome, so multiple exposures to pathogens of a single type increase the chance of failure). We introduce the notion of some-or-none interventions, which are completely effective only against some of the failure types, and are completely ineffective against the others. Under conditions of no intervention-induced failures, we introduce a framework and Bayesian and frequentist methods to detect and quantify the extent to which an intervention's partial efficacy is attributable to uneven efficacy across the failure types rather than to incomplete ""take"" of the intervention. These new methods provide more power than existing methods to detect sieve effects when the conditions hold. We demonstrate the new framework and methods with simulation results and new analyses of genomic signatures of HIV-1 vaccine effects in the STEP and RV144 vaccine efficacy trials.",stat
20327,"The evanescent coupling of light between a whispering-gallery-mode bottle microresonator and a sub-wavelength-diameter coupling fiber is actively stabilized by means of a Pound-Drever-Hall technique. We demonstrate the stabilization of a critically coupled resonator with a control bandwidth of 0.1 Hz, yielding a residual transmission of (9 \pm 3) \times 10^-3 for more than an hour. Simultaneously, the frequency of the resonator mode is actively stabilized.",physics
66624,"Cavity optomechanics allows the parametric coupling of phonon- and photon-modes in microresonators and is presently investigated in a broad variety of solid-state systems. Optomechanics with superfluids has been proposed as a path towards ultra-low optical- and mechanical-dissipation. However, there have been no optomechanics experiments reported with non-solid phases of matter. Direct liquid immersion of optomechanics experiments is challenging since the acoustic energy simply leaks out to the higher-impedance liquid surrounding the device. Conversely, here we confine liquids inside hollow resonators thereby enabling optical excitation of mechanical whispering-gallery modes at frequencies ranging from 2 MHz to 11,000 MHz (for example, with mechanical Q = 4700 at 99 MHz). Vibrations are sustained even when we increase the fluid viscosity to be higher than that of blood. Our device enables optomechanical investigation with liquids, while light is conventionally coupled from the outer dry side of the capillary, and liquids are provided by means of a standard microfluidic inlet.",physics
53432,"We explore the effects arising due to the coupling of the center of mass and relative motion of two charged particles confined on an inhomogeneous helix with a locally modified radius. It is first proven that a separation of the center of mass and the relative motion is provided if and only if the confining manifold represents a homogeneous helix. In this case bound states of repulsively Coulomb interacting particles occur. For an inhomogeneous helix, the coupling of the center of mass and relative motion induces an energy transfer between the collective and relative motion, leading to dissociation of initially bound states in a scattering process. Due to the time reversal symmetry, a binding of the particles out of the scattering continuum is thus equally possible. We identify the regimes of dissociation for different initial conditions and provide an analysis of the underlying phase space via Poincar\'e surfaces of section. Bound states inside the inhomogeneity as well as resonant states are identified.",physics
11985,This paper studies the propagation of intense laser in plasmas in weak relativistic region($0.1<a_0^2<0.5$) using the quasi-periodic approximation. Effective Lorentz factor and density wave effects are calculated in detail. The relativistic correction on stimulated Brillouin instability is investigated in the rest parts. The coupled dispersion relations of Stimulated Brillouin Scattering(SBS) are obtained and investigated numerically.,physics
50178,"Packing and covering problems for metric spaces, and graphs in particular, are of essential interest in combinatorics and coding theory. They are formulated in terms of metric balls of vertices. We consider a new problem in graph theory which is also based on the consideration of metric balls of vertices, but which is distinct from the traditional packing and covering problems. This problem is motivated by applications in information transmission when redundancy of messages is not sufficient for their exact reconstruction, and applications in computational biology when one wishes to restore an evolutionary process. It can be defined as the reconstruction, or identification, of an unknown vertex in a given graph from a minimal number of vertices (erroneous or distorted patterns) in a metric ball of a given radius r around the unknown vertex. For this problem it is required to find minimum restrictions for such a reconstruction to be possible and also to find efficient reconstruction algorithms under such minimal restrictions.   In this paper we define error graphs and investigate their basic properties. A particular class of error graphs occurs when the vertices of the graph are the elements of a group, and when the path metric is determined by a suitable set of group elements. These are the undirected Cayley graphs. Of particular interest is the transposition Cayley graph on the symmetric group which occurs in connection with the analysis of transpositional mutations in molecular biology. We obtain a complete solution of the above problems for the transposition Cayley graph on the symmetric group.",math
10580,"We study the number of Darboux charts needed to cover a closed connected symplectic manifold $(M,\omega)$, and effectively estimate this number from below and from above in terms of the Lusternik--Schnirelmann category of $M$ and the Gromov width of $(M,\omega)$.",math
4579,"Formulas are derived to compute the mean number of times a site has been visited during symmetric Levy flights. Unrestricted Levy flights are considered first, for lattices of any dimension: conditions for the existence of finite asymptotic maps of the visits over the lattice are analysed and a connection is made with the transience of the flight. In particular it is shown that flights on lattices of dimension greater than one are always transient. For an interval with absorbing boundaries the mean number of visits reaches stationary values, which are computed by means of numerical and analytical methods; comparisons with Monte Carlo simulations are also presented.",physics
70964,"We develop the analysis of x-ray intensity correlations from dilute ensembles of identical particles in a number of ways. First, we show that the 3D particle structure can be determined if the particles can be aligned with respect to a single axis having a known angle with respect to the incident beam. Second, we clarify the phase problem in this setting and introduce a data reduction scheme that assesses the integrity of the data even before the particle reconstruction is attempted. Finally, we describe an algorithm that reconstructs intensity and particle density simultaneously, thereby making maximal use of the available constraints.",physics
33819,"We propose a disk encryption method, called secure disk mixed system (SDMS) in this paper, for data protection of disk storages such as USB flash memory, USB hard disk and CD/DVD. It is aimed to solve temporal and spatial limitation problems of existing disk encryption methods and to control security performance flexibly according to the security requirement of system. SDMS stores data by encrypting with different encryption key per sector and updates sector encryption keys each time data is written. Security performance of SDMS is analyzed at the end of the paper.",cs
42972,"We introduce and study new distribution spaces, the test function space $\mathcal{D}_E$ and its strong dual $\mathcal{D}'_{E'_{\ast}}$. These spaces generalize the Schwartz spaces $\mathcal{D}_{L^{q}}$, $\mathcal{D}'_{L^{p}}$, $\mathcal{B}'$ and their weighted versions. The construction of our new distribution spaces is based on the analysis of a suitable translation-invariant Banach space of distributions $E$ with continuous translation group, which turns out to be a convolution module over a Beurling algebra $L^{1}_{\omega}$. The Banach space $E'_{\ast}$ stands for $L_{\check{\omega}}^1\ast E'$. We also study convolution and multiplicative products on $\mathcal{D}'_{E'_{\ast}}$.",math
11732,"Slow light is a fascinating physical effect, raising fundamental questions related to our understanding of light-matter interactions as well as offering new possibilities for photonic devices. From the first demonstrations of slow light propagation in ultra-cold atomic gasses, solid-state Ruby and photonic crystal structures, focus has shifted to applications, with slow light offering the ability to enhance and control light-matter interactions. The demonstration of tuneable delay lines, enhanced nonlinearities and spontaneous emission, enlarged spectral sensitivity and increased phase shifts illustrate the possibilities enabled by slow light propagation, with microwave photonics emerging as one of the promising applications. Here, we demonstrate that slow light can be used to control and increase the gain coefficient of an active semiconductor waveguide. The effect was theoretically predicted but not yet experimentally demonstrated. These results show a route towards realizing ultra-compact optical amplifiers for linear and nonlinear applications in integrated photonics and prompts further research into the rich physics of such structures.",physics
12053,"This paper presents a hierarchical Bayesian approach to the estimation of components' reliability (survival) using a Weibull model for each of them. The proposed method can be used to estimation with general survival censored data, because the estimation of a component's reliability in a series (parallel) system is equivalent to the estimation of its survival function with right- (left-) censored data. Besides the Weibull parametric model for reliability data, independent gamma distributions are considered at the first hierarchical level for the Weibull parameters and independent uniform distributions over the real line as priors for the parameters of the gammas. In order to evaluate the model, an example and a simulation study are discussed.",stat
23841,"In the setting of $\R^d$ with an $n-$dimensional measure $\mu,$ we give several characterizations of Lipschitz spaces in terms of mean oscillations involving $\mu.$ We also show that Lipschitz spaces are preserved by those Calderon-Zygmund operators $T$ associated to the measure $\mu$ for which T(1) is the Lipschitz class $0.$",math
44644,"The classical Blake threshold indicates the onset of quasistatic evolution leading to cavitation for gas bubbles in liquids. When the mean pressure in the liquid is reduced to a value below the vapor pressure, the Blake analysis identifies a critical radius which separates quasistatically stable bubbles from those which would cavitate. In this work, we analyze the cavitation threshold for radially symmetric bubbles whose radii are slightly less than the Blake critical radius, in the presence of time-periodic acoustic pressure fields. A distinguished limit equation is derived that predicts the threshold for cavitation for a wide range of liquid viscosities and forcing frequencies. This equation also yields frequency-amplitude response curves. Moreover, for fixed liquid viscosity, our study identifies the frequency that yields the minimal forcing amplitude sufficient to initiate cavitation. Numerical simulations of the full Rayleigh-Plesset equation confirm the accuracy of these predictions. Finally, the implications of these findings for acoustic pressure fields that consist of two frequencies will be discussed.",physics
19919,"There may be sensitive information in a relational database, and we might want to keep it hidden from a user or group thereof. In this work, sensitive data is characterized as the contents of a set of secrecy views. For a user without permission to access that sensitive data, the database instance he queries is updated to make the contents of the views empty or contain only tuples with null values. In particular, if this user poses a query about any of these views, no meaningful information is returned. Since the database is not expected to be physically changed to produce this result, the updates are only virtual. And also minimal in a precise way. These minimal updates are reflected in the secrecy view contents, and also in the fact that query answers, while being privacy preserving, are also maximally informative. Virtual updates are based on the use of null values as used in the SQL standard. We provide the semantics of secrecy views and the virtual updates. The different ways in which the underlying database is virtually updated are specified as the models of a logic program with stable model semantics. The program becomes the basis for the computation of the ""secret answers"" to queries, i.e. those that do not reveal the sensitive information.",cs
21941,"Coherence is here demonstrated for sesquicartesian categories, which are categories with nonempty finite products and arbitrary finite sums, including the empty sum, where moreover the first and the second projection from the product of the initial object with itself are the same. (Every bicartesian closed category, and, in particular, the category Set, is such a category.) This coherence amounts to the existence of a faithful functor from categories of this sort freely generated by sets of objects to the category of relations on finite ordinals, and it yields a very easy decision procedure for equality of arrows. Restricted coherence holds also for bicartesian categories where, in addition to this equality for projections, we have that the first and the second injection to the sum of the terminal object with itself are the same.   The printed version of this paper (in: R. Kahle et al. eds, Proof Theory in Computer Science, Lecture Notes in Computer Science, vol. 2183, Springer, Berlin, 2001, pp. 78-92) and versions previously posted here purported to prove unrestricted coherence for the bicartesian categories mentioned above. Lemma 5.1 of these versions, on which the proof of coherence for sesquicartesian categories relied too, is however not correct. The present version of the paper differs from the previous ones also in terminology.",math
79393,"It is found that the X-Divertor (XD) configuration [1-3] can be made with the conventional PF coil set on ITER[4], where all PF coils are outside the TF coils. Desirable configurations are possible where the PF currents are below the present maximum design limits on ITER, and where the baseline divertor cassette is used. It is possible that the XD could be used to assist in high-power operation on ITER, but some further issues need examination. Note that the increased major radius of the Super X-Divertor (SXD) [5-8] is not a feature of the XD geometry. In addition, we present an XD configuration for K-DEMO [9], to demonstrate that it is also possible to attain the XD configuration in advanced tokamak reactors with all PF coils outside the TF coils. The results given here for the XD are far more encouraging than recent calculations by Lackner and Zohm [10] for the Snowflake [11,12], where the required high PF currents represent a major technological challenge. The magnetic field structure in the outboard divertor SOL [13] in the recently created XD configurations reproduces what was presented in the earlier XD papers [1-3]. Consequently, the same advantages accrue, but no close-in PF coils are employed.",physics
41518,"It is well known from the literature that the problem of learning the structure of Bayesian networks is very hard to tackle: its computational complexity is super-exponential in the number of nodes in the worst case and polynomial in most real-world scenarios.   Efficient implementations of score-based structure learning benefit from past and current research in optimisation theory, which can be adapted to the task by using the network score as the objective function to maximise. This is not true for approaches based on conditional independence tests, called constraint-based learning algorithms. The only optimisation in widespread use, backtracking, leverages the symmetries implied by the definitions of neighbourhood and Markov blanket.   In this paper we show that backtracking degrades the stability of Bayesian network structure learning, for little gain in terms of speed. As an alternative, we introduce a general framework to parallelise constraint-based structure learning algorithms, and we investigate its performance using the bnlearn R package on four reference networks and two real-world data sets from genetics and systems biology. We show that on modern multi-core or multiprocessor hardware the proposed approach is always preferable over backtracking, which was developed when single-processor machines were the norm.",stat
16657,"Carrier envelope phase (CEP) stabilized pulses of intense 800 nm light of 5 fs duration are used to probe the dissociation dynamics of dications of isotopically-substituted water, HOD. HOD$^{2+}$ dissociates into either H$^+$ + OD$^+$ or D$^+$ + OH$^+$. The branching ratio for these two channels is CEP-dependent; the OD$^+$/OH$^+$ ratio (relative to that measured with CEP-unstabilized pulses) varies from 150% to over 300% at different CEP values, opening prospects of isotope-dependent control over molecular bond breakage. The kinetic energy released as HOD$^{2+}$ Coulomb explodes is also CEP-dependent. Formidable theoretical challenges are identified for proper insights into the overall dynamics which involve non-adiabatic field ionization from HOD to HOD$^+$ and, thence, to HOD$^{2+}$ via electron rescattering.",physics
15255,"We propose a new method of computing cohomology groups of spaces of knots in $\R^n$, $n \ge 3$, based on the topology of configuration spaces and two-connected graphs, and calculate all such classes of order $\le 3.$ As a byproduct we define the higher indices, which invariants of knots in $\R^3$ define at arbitrary singular knots. More generally, for any finite-order cohomology class of the space of knots we define its principal symbol, which lies in a cohomology group of a certain finite-dimensional configuration space and characterizes our class modulo the classes of smaller filtration.",math
64841,"We suggest a new color distance based on two observations. First, perceptual color differences were designed to be used to compare very similar colors. They do not capture human perception for medium and large color differences well. Thresholding was proposed to solve the problem for large color differences, i.e. two totally different colors are always the same distance apart. We show that thresholding alone cannot improve medium color differences. We suggest to alleviate this problem using basic color terms. Second, when a color distance is used for edge detection, many small distances around the just noticeable difference may account for false edges. We suggest to reduce the effect of small distances.",cs
56473,"The design and implementation of a current driver for the quadrupole coil of a magneto-optical trap are presented. The control and the power stages of the driver, both based on a push-pull configuration with high-speed transistors, are separated, allowing for a protection of the control electronics. Moreover, the coil current can be set by an analog voltage, a feature that makes possible both fast and adiabatic switching of the quadrupole magnetic field. In order to compensate magnetic field transients induced by eddy currents, the driver allows a quick reversal of the quadrupole coil current providing in such a way the required magnetic flux compensation. From a fit to the measured magnetic field transients, we have extracted the decay constants which confirm the efficiency of the compensation. Furthermore, we measured the influence of eddy currents on a sample of cold caesium atoms, testing at the same time the ultimate performance of the driver for our applications. The results show that the implemented electronic circuit is able to reduce substantially the transient effects with switching times of the magnetic field below 100 microseconds.",physics
70810,"World Wide Web is a huge repository of information and there is a tremendous increase in the volume of information daily. The number of users are also increasing day by day. To reduce users browsing time lot of research is taken place. Web Usage Mining is a type of web mining in which mining techniques are applied in log data to extract the behaviour of users. Clustering plays an important role in a broad range of applications like Web analysis, CRM, marketing, medical diagnostics, computational biology, and many others. Clustering is the grouping of similar instances or objects. The key factor for clustering is some sort of measure that can determine whether two objects are similar or dissimilar . In this paper a novel clustering method to partition user sessions into accurate clusters is discussed. The accuracy and various performance measures of the proposed algorithm shows that the proposed method is a better method for web log mining.",cs
